raw,naive,anchored
0.17711086784604094,0.16064881735765407,0.1093133559717476
0.1811435705537609,0.16064881735765407,0.1093133559717476
0.16913898986244114,0.16064881735765407,0.1093133559717476
0.25890284837609195,0.16064881735765407,0.1093133559717476
0.1618339080058519,0.16064881735765407,0.1093133559717476
0.1719696390415591,0.16064881735765407,0.1093133559717476
0.23855106914639224,0.16064881735765407,0.1093133559717476
0.2108699092677581,0.16064881735765407,0.1093133559717476
0.16630369469797632,0.16064881735765407,0.1093133559717476
0.19100297452473625,0.16064881735765407,0.1093133559717476
0.2951392114514709,0.16064881735765407,0.1093133559717476
0.18925744916763074,0.16064881735765407,0.1093133559717476
0.3183688568375152,0.16064881735765407,0.1093133559717476
0.17395495443161313,0.16064881735765407,0.1093133559717476
0.2459651147509025,0.16064881735765407,0.1093133559717476
0.17320298994402766,0.16064881735765407,0.1093133559717476
0.15316312467511917,0.16064881735765407,0.1093133559717476
0.19078712253643418,0.16064881735765407,0.1093133559717476
0.1632338130753446,0.16064881735765407,0.1093133559717476
0.141050915702592,0.16064881735765407,0.1093133559717476
0.20485961479364778,0.16064881735765407,0.1093133559717476
0.19760812497952962,0.16064881735765407,0.1093133559717476
0.17237399765645126,0.16064881735765407,0.1093133559717476
0.20213487664636018,0.16064881735765407,0.1093133559717476
0.15717387225971924,0.16064881735765407,0.1093133559717476
0.17639531485700452,0.16064881735765407,0.1093133559717476
0.15545718962559907,0.16064881735765407,0.1093133559717476
0.24103024908361925,0.16064881735765407,0.1093133559717476
0.16282339032338286,0.16064881735765407,0.1093133559717476
0.14961559980663436,0.16064881735765407,0.1093133559717476
0.16970840506678364,0.16064881735765407,0.1093133559717476
0.215898609368884,0.16064881735765407,0.1093133559717476
0.16354802517377606,0.16064881735765407,0.1093133559717476
0.22876534547330252,0.16064881735765407,0.1093133559717476
0.17157200316160254,0.16064881735765407,0.1093133559717476
0.3246799528481721,0.16064881735765407,0.1093133559717476
0.1879182668113988,0.16064881735765407,0.1093133559717476
0.2346806502814429,0.16064881735765407,0.1093133559717476
0.17761510027266,0.16064881735765407,0.1093133559717476
0.13011982796247462,0.16064881735765407,0.1093133559717476
0.22972645671679304,0.16064881735765407,0.1093133559717476
0.232815929199037,0.16064881735765407,0.1093133559717476
0.20222662805567834,0.16064881735765407,0.1093133559717476
0.25251696652185374,0.16064881735765407,0.1093133559717476
0.20183410636516763,0.16064881735765407,0.1093133559717476
0.1470561137397988,0.16064881735765407,0.1093133559717476
0.1886492603683005,0.16064881735765407,0.1093133559717476
0.20966292407939305,0.16064881735765407,0.1093133559717476
0.19852016966990155,0.16064881735765407,0.1093133559717476
0.21709129138670435,0.16064881735765407,0.1093133559717476
0.27768901613859526,0.16064881735765407,0.1093133559717476
0.23646975383712632,0.16064881735765407,0.1093133559717476
0.21261721577853782,0.16064881735765407,0.1093133559717476
0.18162297858840007,0.16064881735765407,0.1093133559717476
0.22847451237290234,0.16064881735765407,0.1093133559717476
0.20403349168571547,0.16064881735765407,0.1093133559717476
0.16968972463340523,0.16064881735765407,0.1093133559717476
0.19024681897413734,0.16064881735765407,0.1093133559717476
0.19813090309768622,0.16064881735765407,0.1093133559717476
0.21010955857677857,0.16064881735765407,0.1093133559717476
0.26609221870292465,0.16064881735765407,0.1093133559717476
0.23582675081400872,0.16064881735765407,0.1093133559717476
0.2091405294518841,0.16064881735765407,0.1093133559717476
0.1914244743787963,0.16064881735765407,0.1093133559717476
0.2071860395228588,0.16064881735765407,0.1093133559717476
0.13200666430065486,0.16064881735765407,0.1093133559717476
0.16189920939567193,0.16064881735765407,0.1093133559717476
0.1855016852079699,0.16064881735765407,0.1093133559717476
0.198154890459707,0.16064881735765407,0.1093133559717476
0.22846188765014386,0.16064881735765407,0.1093133559717476
0.16795914196308298,0.16064881735765407,0.1093133559717476
0.21710843493568174,0.16064881735765407,0.1093133559717476
0.1439801166520866,0.16064881735765407,0.1093133559717476
0.1998732879242385,0.16064881735765407,0.1093133559717476
0.179643866165555,0.16064881735765407,0.1093133559717476
0.21076881548072376,0.16064881735765407,0.1093133559717476
0.1760592853086996,0.16064881735765407,0.1093133559717476
0.19982406390580934,0.16064881735765407,0.1093133559717476
0.2756056470232272,0.16064881735765407,0.1093133559717476
0.1779352418200703,0.16064881735765407,0.1093133559717476
0.2134539422892227,0.16064881735765407,0.1093133559717476
0.21244424393923422,0.16064881735765407,0.1093133559717476
0.18459571496756833,0.16064881735765407,0.1093133559717476
0.22027783037593085,0.16064881735765407,0.1093133559717476
0.17913512545326035,0.16064881735765407,0.1093133559717476
0.19940290528689344,0.16064881735765407,0.1093133559717476
0.25687434771559664,0.16064881735765407,0.1093133559717476
0.14638376656660831,0.16064881735765407,0.1093133559717476
0.1642669157421792,0.16064881735765407,0.1093133559717476
0.24986601664926242,0.16064881735765407,0.1093133559717476
0.1867307756279673,0.16064881735765407,0.1093133559717476
0.23255200516465294,0.16064881735765407,0.1093133559717476
0.1544517525668771,0.16064881735765407,0.1093133559717476
0.1925315218989504,0.16064881735765407,0.1093133559717476
0.12082187457308755,0.16064881735765407,0.1093133559717476
0.17596758300461318,0.16064881735765407,0.1093133559717476
0.17308156960114374,0.16064881735765407,0.1093133559717476
0.1366363522950101,0.16064881735765407,0.1093133559717476
0.20296839636794353,0.16064881735765407,0.1093133559717476
0.2319509548809386,0.16064881735765407,0.1093133559717476
0.12146758239849992,0.16064881735765407,0.1093133559717476
0.1775671529060256,0.16064881735765407,0.1093133559717476
0.1842503400635937,0.16064881735765407,0.1093133559717476
0.20427069900550598,0.16064881735765407,0.1093133559717476
0.22285550242204386,0.16064881735765407,0.1093133559717476
0.20920262375608792,0.16064881735765407,0.1093133559717476
0.17529748134929035,0.16064881735765407,0.1093133559717476
0.22664018563729033,0.16064881735765407,0.1093133559717476
0.30110307107678275,0.16064881735765407,0.1093133559717476
0.20849647302452332,0.16064881735765407,0.1093133559717476
0.18062903191641613,0.16064881735765407,0.1093133559717476
0.17585602221588775,0.16064881735765407,0.1093133559717476
0.15921744562389967,0.16064881735765407,0.1093133559717476
0.1974429091940714,0.16064881735765407,0.1093133559717476
0.18188150775452344,0.16064881735765407,0.1093133559717476
0.2742388902556107,0.16064881735765407,0.1093133559717476
0.23143687011852868,0.16064881735765407,0.1093133559717476
0.1287056905193037,0.16064881735765407,0.1093133559717476
0.1881430818253862,0.16064881735765407,0.1093133559717476
0.22548175019782452,0.16064881735765407,0.1093133559717476
0.20497674806586563,0.16064881735765407,0.1093133559717476
0.2139140994973258,0.16064881735765407,0.1093133559717476
0.24354554762844977,0.16064881735765407,0.1093133559717476
0.1897917541482129,0.16064881735765407,0.1093133559717476
0.2362920041154036,0.16064881735765407,0.1093133559717476
0.2003893228261933,0.16064881735765407,0.1093133559717476
0.162035442221804,0.16064881735765407,0.1093133559717476
0.17411278749263023,0.16064881735765407,0.1093133559717476
0.26439069509779906,0.16064881735765407,0.1093133559717476
0.1999747099152879,0.16064881735765407,0.1093133559717476
0.2792989002281404,0.16064881735765407,0.1093133559717476
0.20186047295126106,0.16064881735765407,0.1093133559717476
0.25824644442076056,0.16064881735765407,0.1093133559717476
0.18692080181471254,0.16064881735765407,0.1093133559717476
0.176676711167897,0.16064881735765407,0.1093133559717476
0.16620284779566308,0.16064881735765407,0.1093133559717476
0.13328697778048842,0.16064881735765407,0.1093133559717476
0.3357626101088191,0.16064881735765407,0.1093133559717476
0.17580343066388748,0.16064881735765407,0.1093133559717476
0.19006835120066112,0.16064881735765407,0.1093133559717476
0.1235425544406697,0.16064881735765407,0.1093133559717476
0.1772031830999666,0.16064881735765407,0.1093133559717476
0.18914862763987592,0.16064881735765407,0.1093133559717476
0.188270005965324,0.16064881735765407,0.1093133559717476
0.18175641784721924,0.16064881735765407,0.1093133559717476
0.1600335658692677,0.16064881735765407,0.1093133559717476
0.19257523022419204,0.16064881735765407,0.1093133559717476
0.1888140398606591,0.16064881735765407,0.1093133559717476
0.13359274521499717,0.16064881735765407,0.1093133559717476
0.14043849620511864,0.16064881735765407,0.1093133559717476
0.20322034386574475,0.16064881735765407,0.1093133559717476
0.210099207675868,0.16064881735765407,0.1093133559717476
0.18056318911395422,0.16064881735765407,0.1093133559717476
0.187993927139411,0.16064881735765407,0.1093133559717476
0.17236277275786838,0.16064881735765407,0.1093133559717476
0.18728479766290806,0.16064881735765407,0.1093133559717476
0.17788528145303745,0.16064881735765407,0.1093133559717476
0.18844960963344617,0.16064881735765407,0.1093133559717476
0.2316253995306126,0.16064881735765407,0.1093133559717476
0.13843987870302626,0.16064881735765407,0.1093133559717476
0.17066845535483624,0.16064881735765407,0.1093133559717476
0.16026304664454782,0.16064881735765407,0.1093133559717476
0.18650153637497066,0.16064881735765407,0.1093133559717476
0.168166902426809,0.16064881735765407,0.1093133559717476
0.29737617944652267,0.16064881735765407,0.1093133559717476
0.1974459470598315,0.16064881735765407,0.1093133559717476
0.22280506941448247,0.16064881735765407,0.1093133559717476
0.179710951477118,0.16064881735765407,0.1093133559717476
0.2800824611497893,0.16064881735765407,0.1093133559717476
0.19314693463400234,0.16064881735765407,0.1093133559717476
0.1968797910111291,0.16064881735765407,0.1093133559717476
0.1889650116665688,0.16064881735765407,0.1093133559717476
0.2257078617066972,0.16064881735765407,0.1093133559717476
0.16400358814730545,0.16064881735765407,0.1093133559717476
0.1585303994111366,0.16064881735765407,0.1093133559717476
0.137666344234643,0.16064881735765407,0.1093133559717476
0.21183666887762848,0.16064881735765407,0.1093133559717476
0.1600724862374792,0.16064881735765407,0.1093133559717476
0.1780008752707058,0.16064881735765407,0.1093133559717476
0.22240947658682805,0.16064881735765407,0.1093133559717476
0.17150172425630736,0.16064881735765407,0.1093133559717476
0.3675624826920748,0.16064881735765407,0.1093133559717476
0.16526372575316087,0.16064881735765407,0.1093133559717476
0.16886161374116665,0.16064881735765407,0.1093133559717476
0.15570923077115212,0.16064881735765407,0.1093133559717476
0.21165655187554971,0.16064881735765407,0.1093133559717476
0.1818802888381112,0.16064881735765407,0.1093133559717476
